preco;quartos;suites;vagas;area;bairro;tipo;cidade;url;descricao;caracteristica
135000;2;0;1;50;Areal;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+areal+pelotas+rs+50m2/ID-16427574/?paginaoferta=266;Apto AREAL - RUA BRASIL II - com 2 Dormitorios, Sala estar, Cozinha, Area servico, Banheiro, Estacionamento, Piso Frio. Preco: R$ 135.000,00  Ver descricao completa;Caracteristicas do Imovel: Area de Servico
480000;2;1;1;79;Tres Vendas;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+tres-vendas+pelotas+rs+79m2/ID-16858968/?paginaoferta=266;FERNANDO PESSOA: 02 dorms, estar/jantar, moveis planejados SCA, sacada fechada com churrasqueira, otima posicao solar, 01 vaga privativa, elevador, piscina, salao de festas, portaria 24hs. Financia. R$ 480.000,00 17091  Ver descricao completa;Caracteristicas do Imovel: Interfone, Sala de Jantar                  Caracteristicas das Areas Comuns: Churrasqueira, Playground
120000;2;0;0;105;Navegantes;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+2-quartos+navegantes+pelotas+rs+105m2/ID-16427869/?paginaoferta=266;Casa NAVEGANTES com 2 Dormitorios, Sala, Cozinha, Area servico, Banheiro, Piso Frio, Patio. Preco: R$ 120.000,00  Ver descricao completa;Caracteristicas do Imovel: Area de Servico
215000;2;0;1;70;Tres Vendas;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+2-quartos+tres-vendas+pelotas+rs+70m2/ID-9353368/?paginaoferta=267;0318 - Casa VILA PRINCESA, proxima a escola Antonio Ronna, 2 dormitorios, estar social, cozinha, banheiro social, patio, area servico, lareira, ar condic., alarme, 1 garagem, churrasqueira. Valor a Vista: 215,000.00.X  Ver descricao completa;Caracteristicas do Imovel: Ar Condicionado, Area de Servico, Lareira                  Caracteristicas das Areas Comuns: Churrasqueira
1100000;4;2;6;400;Areal;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+4-quartos+areal+pelotas+rs+400m2/ID-9268888/?paginaoferta=267;ALTO PADRAO PROXIMO POSTO BARONESA: 2 suites, sala 2 ambientes com lareira, sala tv, escritorio, copa cozinha, excelente area de lazer, piscina, churrasqueira, garagem para 6 carros, aceita apto de menor valor.R$1100.000 C43365  Ver descricao completa;Ano de Construcao: 1986                  Caracteristicas do Imovel: Despensa, Lareira, Sala de Jantar                  Caracteristicas das Areas Comuns: Churrasqueira, Piscina
415000;3;0;1;120;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+centro+pelotas+rs+120m2/ID-17137773/?paginaoferta=267;Apartamento bem localizado, proximo a Dom Joaquim. Entrada da garagem pela Juscelino. Possui cozinha americana, sacada, tela de mosquitos nas janelas, ar condicionado na sala e em dois quartos. Um apartamento por andar: sol da manha nos quartos e nenhuma umidade durante o inverno.  Ver descricao completa;Andares: 3 |                   Caracteristicas do Imovel: Andar Inteiro, Ar Condicionado, Armario de Cozinha, Armario Embutido, Blindex, Cozinha Americana, Escada, Escritorio, Janelas de Aluminio, Janelas Grandes, Lavabo, Piso de Madeira, Piso Laminado, Sala Grande, Varanda
1500000;;0;0;4200;Fragata;Terreno;pelotas;https://www.zapimoveis.com.br/oferta/venda+terreno-padrao+fragata+pelotas+rs+4.200m2/ID-9270026/?paginaoferta=267;OPORTUNIDADE PARA CONSTRUTORES: terreno com 4.200m, em excelente localizacao. Entrada pela Duque de Caxias, pronto para construir. R$ 1.500.000 12929  Ver descricao completa;
905000;3;2;2;250;Areal;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+3-quartos+areal+pelotas+rs+250m2/ID-14374743/?paginaoferta=268;1545- Requinte oferece casa com excelente localizacao com 3 quartos (2 suites), escritorio, Sala terrea com dois ambientes com lareira, sala no piso superior, ampla copa cozinha, sacadas na frente e fundos da casa, patio , garagem coberta para 2 carros.  Ver descricao completa;Caracteristicas do Imovel: Casa de Alvenaria, Lavabo
225000;3;0;1;160;Tres Vendas;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+3-quartos+tres-vendas+pelotas+rs+160m2/ID-9353443/?paginaoferta=268;0274 - Casa, Jardim das Tradicoes, 3 dormitorios, estar social, jantar, cozinha, banheiro social, patio, area servico, 1 garagem, 2 banheiros, churrasqueira, piso: frio. Valor a Vista: 225,000.00X  Ver descricao completa;Caracteristicas do Imovel: Area de Servico, Sala de Jantar                  Caracteristicas das Areas Comuns: Churrasqueira
690000;3;1;2;164;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+centro+pelotas+rs+164m2/ID-9269519/?paginaoferta=268;GONCALVES CHAVES PROX. AO COLEGIO ASSIS BRASIL: 3 dorms. suite, sala 3 ambientes c/ lareira, area de servico, sacadas, elevador, ficam os moveis planejados, garagem p/ 2 carros. R$690.000. A34973  Ver descricao completa;Caracteristicas do Imovel: Lareira, Sala de Jantar                  Caracteristicas das Areas Comuns: Churrasqueira
185000;2;2;1;65;Tres Vendas;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+2-quartos+tres-vendas+pelotas+rs+65m2/ID-17029602/?paginaoferta=269;Casa em Condominio fechado com total infraestrutura (lazer e ambiente familiar). Contem 02 suites, sendo uma com closed, sala, cozinha, patio, area de servico. Casa original, em alameda, sem aumento e vaga proxima a casa. Codigo C2238.  Ver descricao completa;Caracteristicas do Imovel: Quintal                  Caracteristicas das Areas Comuns: Playground, Quadra Poliesportiva, Salao de Festas
265000;;0;0;800;Recanto de Portugal;Terreno;pelotas;https://www.zapimoveis.com.br/oferta/venda+terreno-padrao+recanto-de-portugal+pelotas+rs+800m2/ID-9353416/?paginaoferta=270;Terreno com  Ver descricao completa;
325000;3;0;1;130;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+centro+pelotas+rs+130m2/ID-17029604/?paginaoferta=270;Apartamento central, bem localizado, amplo com 03 dormitorios, hall de entrada, cozinha, dependencia de empregada completa, area de servico e box. Condominio com salao de festas com churrasqueira e terraco coletivo. Codigo A3119.  Ver descricao completa;Caracteristicas das Areas Comuns: Salao de Festas
460000;2;1;1;72;Areal;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+areal+pelotas+rs+72m2/ID-17114095/?paginaoferta=270;ZONA NORTE IMPECAVEL: 02 dorms, sendo 01 suite, cozinha americana, churrasqueira, sala, garagem, portaria 24h, elevador, ampla area de lazer no condominio. R$ 460.000,00. 17168  Ver descricao completa;Caracteristicas do Imovel: Interfone, Sala de Jantar                  Caracteristicas das Areas Comuns: Churrasqueira, Playground
200000;2;2;1;65;Tres Vendas;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+2-quartos+tres-vendas+pelotas+rs+65m2/ID-17029603/?paginaoferta=270;Casa em alameda, local tranquilo, com excelente vizinhanca. Possui 02 suites, sendo uma delas suite master, sala, cozinha, banheiro, patio e vaga proxima da casa. Codigo C2237.  Ver descricao completa;Caracteristicas do Imovel: Quintal                  Caracteristicas das Areas Comuns: Playground, Quadra Poliesportiva, Salao de Festas
190000;2;0;0;58;Areal;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+areal+pelotas+rs+58m2/ID-17016360/?paginaoferta=270;MARIA CLARA UMUHARAMA: Nunca habitado, 02 dorms, com opcao para 03, sala, cozinha, banheiro, condominio fechado, portaria 24h, financiavel. R$ 190.000,00 17144  Ver descricao completa;Caracteristicas do Imovel: Interfone, Sala de Jantar                  Caracteristicas das Areas Comuns: Playground
1300000;3;1;2;310;Tres Vendas;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+3-quartos+tres-vendas+pelotas+rs+310m2/ID-16672091/?paginaoferta=271;Sobrado muito amplo com 3 dormitorios sendo 1 suite master com banheira de hidromassagem, todo feito com materiais de 1. Andar superior 80% com piso aquecido. Tambem possui, sala de estar e jantar integradas com lareira, quintal com churrasqueira e sacada com vidros. Casa para pessoas exigentes! Codigo: C3221  Ver descricao completa;Caracteristicas do Imovel: Sala de Jantar, Sala Intima                  Caracteristicas das Areas Comuns: Churrasqueira, Copa
80000;;0;0;175;Tres Vendas;Terreno;pelotas;https://www.zapimoveis.com.br/oferta/venda+terreno-padrao+tres-vendas+pelotas+rs/ID-17351672/?paginaoferta=271;98246 Requinte Oferece, Terreno 7x25 no Bairro Liberdade, Quitado, pronto para construir  Ver descricao completa;Caracteristicas das Areas Comuns: Academia, Quadra Poliesportiva
800000;3;0;1;1;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+centro+pelotas+rs+1m2/ID-17024963/?paginaoferta=271;;Caracteristicas do Imovel: Quarto/WC Empregada, WC Empregada                  Caracteristicas das Areas Comuns: Churrasqueira
318000;3;3;1;120;Areal;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+3-quartos+areal+pelotas+rs+120m2/ID-9353419/?paginaoferta=271;0172 - Casa, bairro AREAL, 03 dormitorios, 03 suites, estar social, jantar, sacada, cozinha, patio, area servico, lareira, ar condic., piscina, alarme, 01 garagem, 02 banheiros, churrasqueira, piso: FRIO. Valor a Vista: 318,000.00X  Ver descricao completa;Caracteristicas do Imovel: Ar Condicionado, Area de Servico, Lareira, Sala de Jantar                  Caracteristicas das Areas Comuns: Churrasqueira
135000;2;0;1;44;Areal;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+areal+pelotas+rs+44m2/ID-16846950/?paginaoferta=271;Residencial Sevilha. Apartamento terreo, 2 dormitorios, banheiro social, vaga de garagem. Excelente acabamento, apartamento novo. Aceita financiamento. o condominio possui uma completa estrutura de lazer contemplada por espaco luau, espaco zen, 02 fitness externos, chimarrodromo, redario, 03 playground, salao de festas, quadra esportiva. Mais informacoes por mensagem ou no telefone/WhatsApp (53) 9.8124.7010  Ver descricao completa;Andares: 5 |                         Ano de Construcao: 2017                  Caracteristicas do Imovel: Acessibilidade, Cozinha Americana, Janelas de Aluminio, Piso Laminado, Ventilacao Natural                  Caracteristicas das Areas Comuns: Academia, Area de Lazer, Espaco Gourmet, Estacionamento Visitantes, Quadra Poliesportiva, Salao de Festas                 Informacoes Complementares: Entrega imediata. Chaves a disposicao.
275000;2;1;1;65;Tres Vendas;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+tres-vendas+pelotas+rs+65m2/ID-16427575/?paginaoferta=272;Apartamento NOVO - TRES VENDAS com 2 Dormitorios, sendo 1 Suite, Sala estar, Cozinha c/churrasqueira, Banheiro Social, Elevador, 1 Vaga Garagem Coberta, Sacada. Varias Negociacoes. Preco: R$ 275.000,00 a vista - Consulte condicoes de parcelamento  Ver descricao completa;Caracteristicas do Imovel: Area de Servico                  Caracteristicas das Areas Comuns: Churrasqueira
550000;3;2;3;201;Areal;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+3-quartos+areal+pelotas+rs+201m2/ID-14933989/?paginaoferta=272;Casa terra,3 dormitorios, escritorio, jardim,espaco gourmet, garagem para 3 carros, piscina. Proxima Av. Domingos de almeida, rua tranquila.  Ver descricao completa;Caracteristicas do Imovel: Acessibilidade, Ambientes Integrados, Armario de Cozinha, Armario Embutido, Blindex, Cozinha Grande, Escritorio, Janelas Grandes, Lareira, Moveis Planejados, Muros e Grades, Piso de Madeira, Sala de Almoco, Sala de Jantar, Sala Grande, Ventilacao Natural, WC Empregada                  Caracteristicas das Areas Comuns: Churrasqueira, Copa, Jardim, Piscina, Salao de Festas
330000;2;0;2;123;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+centro+pelotas+rs+123m2/ID-10475928/?paginaoferta=272;9183- APTO BENTO ESQ Deodoro LOCADO! 3 ANDAR , 2 VAGAS GARAGEM, CONDOMINIO BAIXO.  Ver descricao completa;Caracteristicas do Imovel: Area de Servico, Casa de Alvenaria
160000;1;0;0;52;Tres Vendas;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+1-quarto+tres-vendas+pelotas+rs+52m2/ID-15925442/?paginaoferta=272;APARTAMENTO OTIMA LOCALIZACAO ZONA NORTE: Dormitorio, sala 02 ambientes, cozinha, area grande, desocupado. Aceita negociacao. R$ 160.000,00 16908  Ver descricao completa;Caracteristicas do Imovel: Interfone
378000;4;0;0;150;Tres Vendas;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa-de-condominio+4-quartos+tres-vendas+pelotas+rs+150m2/ID-10121680/?paginaoferta=272;Linda casa bairro Liberdade, entrega para marco/2016. Para duas familias, ampla, 3 dormitorios, 2 salas, 1 cozinha, patio, 2 vagas cobertas, 1 escritorio. Aceita casa ou apartamento. R$378.000,00 - 12/02/2018  Ver descricao completa;Caracteristicas do Imovel: Quintal, TV a cabo, Via Asfaltada                  Caracteristicas das Areas Comuns: Agua, Energia Eletrica, Esgoto
650000;2;2;2;150;Centro;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+2-quartos+centro+pelotas+rs+150m2/ID-15783146/?paginaoferta=273;Excelente casa na Colina do Sol, 2 dormitorios com 2 suites, banheira, garagem para 2 carros, piscina, patio, churrasqueira e lavabo. Estuda proposta e aceita apartamento na troca!  Ver descricao completa;Caracteristicas do Imovel: Quintal                  Caracteristicas das Areas Comuns: Churrasqueira, Piscina
330000;3;0;2;204;Fragata;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+3-quartos+fragata+pelotas+rs+204m2/ID-9353438/?paginaoferta=273;0337 - Casa, bairro FRAGATA, 03 dormitorios, estar intimo, estar social, jantar, sacada, cozinha, banheiro social, area servico, ar condic., varanda, 02 garagens, 03 banheiros, churrasqueira. Valor a Vista: 330,000.00X  Ver descricao completa;Caracteristicas do Imovel: Ar Condicionado, Area de Servico, Sala de Jantar                  Caracteristicas das Areas Comuns: Churrasqueira
198000;;0;0;363;Recanto de Portugal;Terreno;pelotas;https://www.zapimoveis.com.br/oferta/venda+terreno-padrao+recanto-de-portugal+pelotas+rs+363m2/ID-10182083/?paginaoferta=273;0247 - Terreno, bairro RECANTO DE PORTUGAL, murado. Valor a Vista: 198,000.00X  Ver descricao completa;
195000;;0;0;432;Laranjal;Terreno;pelotas;https://www.zapimoveis.com.br/oferta/venda+terreno-padrao+laranjal+pelotas+rs+432m2/ID-8251055/?paginaoferta=270;9088 - Terreno no laranjal:parte alta 12x36 200.000,00  Ver descricao completa;
150000;2;0;1;45;Zona Norte;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa-de-condominio+2-quartos+zona-norte+pelotas+rs+45m2/ID-16508363/?paginaoferta=271;MORADAS PELOTAS I: 02 dorms. patio, nao financia. R$150.000,00. 17025  Ver descricao completa;Caracteristicas do Imovel: Interfone, Sala de Jantar                  Caracteristicas das Areas Comuns: Playground
635000;3;1;2;118;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+centro+pelotas+rs+118m2/ID-9269498/?paginaoferta=271;ZONA NORTE: 3 dorms. suite, sala, copa, cozinha padrao, classe a, com 2 vagas de garagem, 160m. valor 635.000,00 A35004  Ver descricao completa;Caracteristicas do Imovel: Sala de Jantar
200000;2;0;0;68;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+centro+pelotas+rs+68m2/ID-16809192/?paginaoferta=271;Apartamento a venda em Pelotas. Localizado em regiao central, andar alto sem elevador, 2 dormitorios, sala de estar, cozinha, banheiro social, area de servico, piso flutuante e piso ceramico, esquadrias em aluminio, nao possui vaga. Ficam 2 splits. Estuda permuta por casa.  Ver descricao completa;Andares: 4 |                   Caracteristicas do Imovel: Ar Condicionado, Escada, Estuda Permuta, Janelas de Aluminio, Meio Andar, Muros e Grades, Piso Laminado, Ventilacao Natural
350000;2;0;3;174;Laranjal;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+2-quartos+laranjal+pelotas+rs+174m2/ID-9270202/?paginaoferta=271;LARANJALCOM PISCINA: 2 dorms. sala de estar e jantar, 2 wcs, lareira, churrasqueira, boa orientacao solar e financiavel. R$350.000. C24771  Ver descricao completa;Caracteristicas do Imovel: Lareira, Sala de Jantar                  Caracteristicas das Areas Comuns: Churrasqueira, Piscina
138000;2;0;1;47;Areal;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+areal+pelotas+rs+47m2/ID-12366642/?paginaoferta=272;APTO NO SOLAR DOS ALMEIDAS: 2 dorms., sala, banheiro, cozinha, area de servico, estacionamento.138.000,00 15698  Ver descricao completa;Caracteristicas do Imovel: Interfone                  Caracteristicas das Areas Comuns: Playground
187000;2;2;1;64;Tres Vendas;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa-de-condominio+2-quartos+tres-vendas+pelotas+rs+64m2/ID-11409042/?paginaoferta=272;MORADAS CLUBE 2 SUITES: Sala, cozinha, area de servico, patio murado, estacionamento privativo. Aceita financiamento. - 12/02/2018  Ver descricao completa;Caracteristicas do Imovel: Ar Condicionado, Interfone, TV a cabo, Via Asfaltada                  Caracteristicas das Areas Comuns: Agua, Churrasqueira, Energia Eletrica, Esgoto, Piscina, Quadra Poliesportiva
645000;4;1;1;164;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+4-quartos+centro+pelotas+rs+164m2/ID-13112933/?paginaoferta=272;PROX AOI MC DONALDS: 4 dorms, suite, closet, ampla sala, cozinha, dep completa, area de servico, de frente, otima localizacao, privilegiada. Estuda permuta. Finacia R$645.000 Financia  Ver descricao completa;
160000;;0;0;415;Laranjal;Terreno;pelotas;https://www.zapimoveis.com.br/oferta/venda+terreno-padrao+laranjal+pelotas+rs/ID-17351673/?paginaoferta=273;98125- Lotes de 415m2 , de fundos para Lago, possibilidade de comprar lote do lado  Ver descricao completa;Caracteristicas do Imovel: Acesso 24 horas                  Caracteristicas das Areas Comuns: Campo de Futebol, Espaco Gourmet, Playground, Quadra Poliesportiva, Salao de Festas, Salao de Jogos
160000;;0;0;415;Laranjal;Terreno;pelotas;https://www.zapimoveis.com.br/oferta/venda+terreno-padrao+laranjal+pelotas+rs/ID-17351663/?paginaoferta=274;98125- Lotes de 415m2 , de fundos para Lago, possibilidade de comprar lote do lado  Ver descricao completa;Ano de Construcao: 2014                  Caracteristicas do Imovel: Acesso 24 horas                  Caracteristicas das Areas Comuns: Campo de Futebol, Espaco Gourmet, Playground, Quadra Poliesportiva, Salao de Festas, Salao de Jogos
